var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var8(t-5),var9(t-5),var10(t-5),var11(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var8(t-4),var9(t-4),var10(t-4),var11(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var8(t-3),var9(t-3),var10(t-3),var11(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var8(t-2),var9(t-2),var10(t-2),var11(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t),y0
0.103,0.0258243383048174,0.329758248993226,985.3515625,53.37838702788856,0.0782475476352933,6571.0,0.764,4.460203681100218,6.721367881966131,1.2664697563104244,0.103,0.0466076515964541,0.4243128403754697,985.3515625,52.635993855961786,0.0769698265505305,6813.0,0.771,4.75511010486326,7.17901179246022,1.269605386400503,0.1,-0.0418708521278101,0.5533985473990737,985.3515625,53.01198425502822,0.0784796425633743,6663.0,0.792,5.045894541125358,7.679100946200754,1.2758020518221906,0.1,-0.0238302704124415,0.5791138307510235,985.3515625,52.91484152061269,0.0785395635148895,6571.0,0.8300000000000001,5.131171882863839,7.784006859101606,1.2742909051322415,0.103,0.0132154851691181,0.627682513208395,984.375,51.30906037372446,0.0793809083677004,6735.0,0.993,6.701863343963288,10.14216359847841,1.2723111384447157,0.1,-0.0478419629432994,0.3985078570542333,985.3515625,52.7380670452385,0.0769133301291947,6724.0,0.738,4.576579890751445,6.924970153296807,1.2696388048305969,0.0
0.103,0.0466076515964541,0.4243128403754697,985.3515625,52.635993855961786,0.0769698265505305,6813.0,0.771,4.75511010486326,7.17901179246022,1.269605386400503,0.1,-0.0418708521278101,0.5533985473990737,985.3515625,53.01198425502822,0.0784796425633743,6663.0,0.792,5.045894541125358,7.679100946200754,1.2758020518221906,0.1,-0.0238302704124415,0.5791138307510235,985.3515625,52.91484152061269,0.0785395635148895,6571.0,0.8300000000000001,5.131171882863839,7.784006859101606,1.2742909051322415,0.103,0.0132154851691181,0.627682513208395,984.375,51.30906037372446,0.0793809083677004,6735.0,0.993,6.701863343963288,10.14216359847841,1.2723111384447157,0.1,-0.0478419629432994,0.3985078570542333,985.3515625,52.7380670452385,0.0769133301291947,6724.0,0.738,4.576579890751445,6.924970153296807,1.2696388048305969,0.1,0.0159180913655021,0.4252427854733471,985.3515625,52.87647220375243,0.0766279232593894,6557.0,0.793,5.128678728114227,7.749898124049343,1.26979004725468,0.0
0.1,-0.0418708521278101,0.5533985473990737,985.3515625,53.01198425502822,0.0784796425633743,6663.0,0.792,5.045894541125358,7.679100946200754,1.2758020518221906,0.1,-0.0238302704124415,0.5791138307510235,985.3515625,52.91484152061269,0.0785395635148895,6571.0,0.8300000000000001,5.131171882863839,7.784006859101606,1.2742909051322415,0.103,0.0132154851691181,0.627682513208395,984.375,51.30906037372446,0.0793809083677004,6735.0,0.993,6.701863343963288,10.14216359847841,1.2723111384447157,0.1,-0.0478419629432994,0.3985078570542333,985.3515625,52.7380670452385,0.0769133301291947,6724.0,0.738,4.576579890751445,6.924970153296807,1.2696388048305969,0.1,0.0159180913655021,0.4252427854733471,985.3515625,52.87647220375243,0.0766279232593894,6557.0,0.793,5.128678728114227,7.749898124049343,1.26979004725468,0.103,0.0508267209147857,0.6133875523003884,984.375,50.8112717061131,0.0783392072750572,6786.0,0.7909999999999999,5.642130107955924,8.579077184410167,1.2746492302651182,0.0
0.1,-0.0238302704124415,0.5791138307510235,985.3515625,52.91484152061269,0.0785395635148895,6571.0,0.8300000000000001,5.131171882863839,7.784006859101606,1.2742909051322415,0.103,0.0132154851691181,0.627682513208395,984.375,51.30906037372446,0.0793809083677004,6735.0,0.993,6.701863343963288,10.14216359847841,1.2723111384447157,0.1,-0.0478419629432994,0.3985078570542333,985.3515625,52.7380670452385,0.0769133301291947,6724.0,0.738,4.576579890751445,6.924970153296807,1.2696388048305969,0.1,0.0159180913655021,0.4252427854733471,985.3515625,52.87647220375243,0.0766279232593894,6557.0,0.793,5.128678728114227,7.749898124049343,1.26979004725468,0.103,0.0508267209147857,0.6133875523003884,984.375,50.8112717061131,0.0783392072750572,6786.0,0.7909999999999999,5.642130107955924,8.579077184410167,1.2746492302651182,0.103,-0.0105525380817334,0.4843217611881623,985.3515625,52.81048217277204,0.0773803136427678,6723.0,0.813,4.548960626148854,6.87755263581197,1.270200245266761,0.0
0.103,0.0132154851691181,0.627682513208395,984.375,51.30906037372446,0.0793809083677004,6735.0,0.993,6.701863343963288,10.14216359847841,1.2723111384447157,0.1,-0.0478419629432994,0.3985078570542333,985.3515625,52.7380670452385,0.0769133301291947,6724.0,0.738,4.576579890751445,6.924970153296807,1.2696388048305969,0.1,0.0159180913655021,0.4252427854733471,985.3515625,52.87647220375243,0.0766279232593894,6557.0,0.793,5.128678728114227,7.749898124049343,1.26979004725468,0.103,0.0508267209147857,0.6133875523003884,984.375,50.8112717061131,0.0783392072750572,6786.0,0.7909999999999999,5.642130107955924,8.579077184410167,1.2746492302651182,0.103,-0.0105525380817334,0.4843217611881623,985.3515625,52.81048217277204,0.0773803136427678,6723.0,0.813,4.548960626148854,6.87755263581197,1.270200245266761,0.103,0.0073699605461074,0.4494151207921932,985.3515625,52.18313827129578,0.0774234728013733,6593.0,0.835,4.946820210229659,7.480474048097505,1.2699834230954454,0.0
0.1,-0.0478419629432994,0.3985078570542333,985.3515625,52.7380670452385,0.0769133301291947,6724.0,0.738,4.576579890751445,6.924970153296807,1.2696388048305969,0.1,0.0159180913655021,0.4252427854733471,985.3515625,52.87647220375243,0.0766279232593894,6557.0,0.793,5.128678728114227,7.749898124049343,1.26979004725468,0.103,0.0508267209147857,0.6133875523003884,984.375,50.8112717061131,0.0783392072750572,6786.0,0.7909999999999999,5.642130107955924,8.579077184410167,1.2746492302651182,0.103,-0.0105525380817334,0.4843217611881623,985.3515625,52.81048217277204,0.0773803136427678,6723.0,0.813,4.548960626148854,6.87755263581197,1.270200245266761,0.103,0.0073699605461074,0.4494151207921932,985.3515625,52.18313827129578,0.0774234728013733,6593.0,0.835,4.946820210229659,7.480474048097505,1.2699834230954454,0.1,-0.0067993719714695,0.2985831400319751,985.3515625,52.8377978803796,0.0759975110098186,6592.0,0.694,4.565939007596826,6.837639330939738,1.262435557679742,0.0
0.1,0.0159180913655021,0.4252427854733471,985.3515625,52.87647220375243,0.0766279232593894,6557.0,0.793,5.128678728114227,7.749898124049343,1.26979004725468,0.103,0.0508267209147857,0.6133875523003884,984.375,50.8112717061131,0.0783392072750572,6786.0,0.7909999999999999,5.642130107955924,8.579077184410167,1.2746492302651182,0.103,-0.0105525380817334,0.4843217611881623,985.3515625,52.81048217277204,0.0773803136427678,6723.0,0.813,4.548960626148854,6.87755263581197,1.270200245266761,0.103,0.0073699605461074,0.4494151207921932,985.3515625,52.18313827129578,0.0774234728013733,6593.0,0.835,4.946820210229659,7.480474048097505,1.2699834230954454,0.1,-0.0067993719714695,0.2985831400319751,985.3515625,52.8377978803796,0.0759975110098186,6592.0,0.694,4.565939007596826,6.837639330939738,1.262435557679742,0.103,0.0165210416119197,0.3479309532451049,985.3515625,53.35642413745329,0.0781288589671935,6546.0,0.737,4.9661546978808655,7.491199482619723,1.2680170632179293,0.0
0.103,0.0508267209147857,0.6133875523003884,984.375,50.8112717061131,0.0783392072750572,6786.0,0.7909999999999999,5.642130107955924,8.579077184410167,1.2746492302651182,0.103,-0.0105525380817334,0.4843217611881623,985.3515625,52.81048217277204,0.0773803136427678,6723.0,0.813,4.548960626148854,6.87755263581197,1.270200245266761,0.103,0.0073699605461074,0.4494151207921932,985.3515625,52.18313827129578,0.0774234728013733,6593.0,0.835,4.946820210229659,7.480474048097505,1.2699834230954454,0.1,-0.0067993719714695,0.2985831400319751,985.3515625,52.8377978803796,0.0759975110098186,6592.0,0.694,4.565939007596826,6.837639330939738,1.262435557679742,0.103,0.0165210416119197,0.3479309532451049,985.3515625,53.35642413745329,0.0781288589671935,6546.0,0.737,4.9661546978808655,7.491199482619723,1.2680170632179293,0.105,-0.0018897816381499,0.4129906291536191,985.3515625,52.2949190169775,0.0786632849704597,6645.0,0.7789999999999999,5.250225694936249,7.898783101424561,1.2669048476630749,0.0
0.103,-0.0105525380817334,0.4843217611881623,985.3515625,52.81048217277204,0.0773803136427678,6723.0,0.813,4.548960626148854,6.87755263581197,1.270200245266761,0.103,0.0073699605461074,0.4494151207921932,985.3515625,52.18313827129578,0.0774234728013733,6593.0,0.835,4.946820210229659,7.480474048097505,1.2699834230954454,0.1,-0.0067993719714695,0.2985831400319751,985.3515625,52.8377978803796,0.0759975110098186,6592.0,0.694,4.565939007596826,6.837639330939738,1.262435557679742,0.103,0.0165210416119197,0.3479309532451049,985.3515625,53.35642413745329,0.0781288589671935,6546.0,0.737,4.9661546978808655,7.491199482619723,1.2680170632179293,0.105,-0.0018897816381499,0.4129906291536191,985.3515625,52.2949190169775,0.0786632849704597,6645.0,0.7789999999999999,5.250225694936249,7.898783101424561,1.2669048476630749,0.103,0.0089467048873343,0.3950734414213923,985.3515625,53.38634970573708,0.0771263263409048,6505.0,0.669,4.434283547855389,6.692917786901087,1.2688858426144378,0.0
0.103,0.0073699605461074,0.4494151207921932,985.3515625,52.18313827129578,0.0774234728013733,6593.0,0.835,4.946820210229659,7.480474048097505,1.2699834230954454,0.1,-0.0067993719714695,0.2985831400319751,985.3515625,52.8377978803796,0.0759975110098186,6592.0,0.694,4.565939007596826,6.837639330939738,1.262435557679742,0.103,0.0165210416119197,0.3479309532451049,985.3515625,53.35642413745329,0.0781288589671935,6546.0,0.737,4.9661546978808655,7.491199482619723,1.2680170632179293,0.105,-0.0018897816381499,0.4129906291536191,985.3515625,52.2949190169775,0.0786632849704597,6645.0,0.7789999999999999,5.250225694936249,7.898783101424561,1.2669048476630749,0.103,0.0089467048873343,0.3950734414213923,985.3515625,53.38634970573708,0.0771263263409048,6505.0,0.669,4.434283547855389,6.692917786901087,1.2688858426144378,0.103,-0.0110747941845991,0.4723936249303304,985.3515625,52.795537100935725,0.079301470002335,6689.0,0.777,4.930551728593263,7.490796225451718,1.2736294812831404,0.0
0.1,-0.0067993719714695,0.2985831400319751,985.3515625,52.8377978803796,0.0759975110098186,6592.0,0.694,4.565939007596826,6.837639330939738,1.262435557679742,0.103,0.0165210416119197,0.3479309532451049,985.3515625,53.35642413745329,0.0781288589671935,6546.0,0.737,4.9661546978808655,7.491199482619723,1.2680170632179293,0.105,-0.0018897816381499,0.4129906291536191,985.3515625,52.2949190169775,0.0786632849704597,6645.0,0.7789999999999999,5.250225694936249,7.898783101424561,1.2669048476630749,0.103,0.0089467048873343,0.3950734414213923,985.3515625,53.38634970573708,0.0771263263409048,6505.0,0.669,4.434283547855389,6.692917786901087,1.2688858426144378,0.103,-0.0110747941845991,0.4723936249303304,985.3515625,52.795537100935725,0.079301470002335,6689.0,0.777,4.930551728593263,7.490796225451718,1.2736294812831404,0.103,-0.0011731127230117,0.3944622448109758,985.3515625,50.36847006368538,0.0769426198413264,6583.0,0.7689999999999999,5.302652818962897,7.998172786274817,1.268530319961524,0.0
0.103,0.0165210416119197,0.3479309532451049,985.3515625,53.35642413745329,0.0781288589671935,6546.0,0.737,4.9661546978808655,7.491199482619723,1.2680170632179293,0.105,-0.0018897816381499,0.4129906291536191,985.3515625,52.2949190169775,0.0786632849704597,6645.0,0.7789999999999999,5.250225694936249,7.898783101424561,1.2669048476630749,0.103,0.0089467048873343,0.3950734414213923,985.3515625,53.38634970573708,0.0771263263409048,6505.0,0.669,4.434283547855389,6.692917786901087,1.2688858426144378,0.103,-0.0110747941845991,0.4723936249303304,985.3515625,52.795537100935725,0.079301470002335,6689.0,0.777,4.930551728593263,7.490796225451718,1.2736294812831404,0.103,-0.0011731127230117,0.3944622448109758,985.3515625,50.36847006368538,0.0769426198413264,6583.0,0.7689999999999999,5.302652818962897,7.998172786274817,1.268530319961524,0.103,0.0333828741999994,0.3780082777784423,985.3515625,52.589043945756615,0.0771994016001541,6604.0,0.774,5.000038756767119,7.559419296704812,1.2689738810272833,0.0
0.105,-0.0018897816381499,0.4129906291536191,985.3515625,52.2949190169775,0.0786632849704597,6645.0,0.7789999999999999,5.250225694936249,7.898783101424561,1.2669048476630749,0.103,0.0089467048873343,0.3950734414213923,985.3515625,53.38634970573708,0.0771263263409048,6505.0,0.669,4.434283547855389,6.692917786901087,1.2688858426144378,0.103,-0.0110747941845991,0.4723936249303304,985.3515625,52.795537100935725,0.079301470002335,6689.0,0.777,4.930551728593263,7.490796225451718,1.2736294812831404,0.103,-0.0011731127230117,0.3944622448109758,985.3515625,50.36847006368538,0.0769426198413264,6583.0,0.7689999999999999,5.302652818962897,7.998172786274817,1.268530319961524,0.103,0.0333828741999994,0.3780082777784423,985.3515625,52.589043945756615,0.0771994016001541,6604.0,0.774,5.000038756767119,7.559419296704812,1.2689738810272833,0.1,0.0403405329980815,0.4364865722352329,985.3515625,53.204803732778736,0.0769963679262088,6468.0,0.752,4.81840910152484,7.271619617488362,1.2688791573522331,0.0
0.103,0.0089467048873343,0.3950734414213923,985.3515625,53.38634970573708,0.0771263263409048,6505.0,0.669,4.434283547855389,6.692917786901087,1.2688858426144378,0.103,-0.0110747941845991,0.4723936249303304,985.3515625,52.795537100935725,0.079301470002335,6689.0,0.777,4.930551728593263,7.490796225451718,1.2736294812831404,0.103,-0.0011731127230117,0.3944622448109758,985.3515625,50.36847006368538,0.0769426198413264,6583.0,0.7689999999999999,5.302652818962897,7.998172786274817,1.268530319961524,0.103,0.0333828741999994,0.3780082777784423,985.3515625,52.589043945756615,0.0771994016001541,6604.0,0.774,5.000038756767119,7.559419296704812,1.2689738810272833,0.1,0.0403405329980815,0.4364865722352329,985.3515625,53.204803732778736,0.0769963679262088,6468.0,0.752,4.81840910152484,7.271619617488362,1.2688791573522331,0.103,0.0423987202231712,0.4911372191123617,985.3515625,52.23946925978315,0.0774460721521555,6625.0,0.8420000000000001,5.926704702314913,9.00566006814473,1.273523277877234,0.0
0.103,-0.0110747941845991,0.4723936249303304,985.3515625,52.795537100935725,0.079301470002335,6689.0,0.777,4.930551728593263,7.490796225451718,1.2736294812831404,0.103,-0.0011731127230117,0.3944622448109758,985.3515625,50.36847006368538,0.0769426198413264,6583.0,0.7689999999999999,5.302652818962897,7.998172786274817,1.268530319961524,0.103,0.0333828741999994,0.3780082777784423,985.3515625,52.589043945756615,0.0771994016001541,6604.0,0.774,5.000038756767119,7.559419296704812,1.2689738810272833,0.1,0.0403405329980815,0.4364865722352329,985.3515625,53.204803732778736,0.0769963679262088,6468.0,0.752,4.81840910152484,7.271619617488362,1.2688791573522331,0.103,0.0423987202231712,0.4911372191123617,985.3515625,52.23946925978315,0.0774460721521555,6625.0,0.8420000000000001,5.926704702314913,9.00566006814473,1.273523277877234,0.103,0.0499064516312911,0.3460049721647049,985.3515625,53.10468270904083,0.0766416564660457,6605.0,0.7130000000000001,5.1277597343438055,7.723771075303021,1.2665742391051285,0.0
0.103,-0.0011731127230117,0.3944622448109758,985.3515625,50.36847006368538,0.0769426198413264,6583.0,0.7689999999999999,5.302652818962897,7.998172786274817,1.268530319961524,0.103,0.0333828741999994,0.3780082777784423,985.3515625,52.589043945756615,0.0771994016001541,6604.0,0.774,5.000038756767119,7.559419296704812,1.2689738810272833,0.1,0.0403405329980815,0.4364865722352329,985.3515625,53.204803732778736,0.0769963679262088,6468.0,0.752,4.81840910152484,7.271619617488362,1.2688791573522331,0.103,0.0423987202231712,0.4911372191123617,985.3515625,52.23946925978315,0.0774460721521555,6625.0,0.8420000000000001,5.926704702314913,9.00566006814473,1.273523277877234,0.103,0.0499064516312911,0.3460049721647049,985.3515625,53.10468270904083,0.0766416564660457,6605.0,0.7130000000000001,5.1277597343438055,7.723771075303021,1.2665742391051285,0.1,-0.0126964097722322,0.4469901117158321,985.3515625,52.47308868877337,0.0769556484357832,6703.0,0.755,4.794969667599087,7.27201630728608,1.2717242514258755,0.0
0.103,0.0333828741999994,0.3780082777784423,985.3515625,52.589043945756615,0.0771994016001541,6604.0,0.774,5.000038756767119,7.559419296704812,1.2689738810272833,0.1,0.0403405329980815,0.4364865722352329,985.3515625,53.204803732778736,0.0769963679262088,6468.0,0.752,4.81840910152484,7.271619617488362,1.2688791573522331,0.103,0.0423987202231712,0.4911372191123617,985.3515625,52.23946925978315,0.0774460721521555,6625.0,0.8420000000000001,5.926704702314913,9.00566006814473,1.273523277877234,0.103,0.0499064516312911,0.3460049721647049,985.3515625,53.10468270904083,0.0766416564660457,6605.0,0.7130000000000001,5.1277597343438055,7.723771075303021,1.2665742391051285,0.1,-0.0126964097722322,0.4469901117158321,985.3515625,52.47308868877337,0.0769556484357832,6703.0,0.755,4.794969667599087,7.27201630728608,1.2717242514258755,0.1,0.0437283345652872,0.4880416166718633,984.375,52.7898517012622,0.0773247059887718,6599.0,0.825,5.742019892897783,8.71175183687571,1.272908330158354,0.0
0.1,0.0403405329980815,0.4364865722352329,985.3515625,53.204803732778736,0.0769963679262088,6468.0,0.752,4.81840910152484,7.271619617488362,1.2688791573522331,0.103,0.0423987202231712,0.4911372191123617,985.3515625,52.23946925978315,0.0774460721521555,6625.0,0.8420000000000001,5.926704702314913,9.00566006814473,1.273523277877234,0.103,0.0499064516312911,0.3460049721647049,985.3515625,53.10468270904083,0.0766416564660457,6605.0,0.7130000000000001,5.1277597343438055,7.723771075303021,1.2665742391051285,0.1,-0.0126964097722322,0.4469901117158321,985.3515625,52.47308868877337,0.0769556484357832,6703.0,0.755,4.794969667599087,7.27201630728608,1.2717242514258755,0.1,0.0437283345652872,0.4880416166718633,984.375,52.7898517012622,0.0773247059887718,6599.0,0.825,5.742019892897783,8.71175183687571,1.272908330158354,0.097,0.0317515680588238,0.5881648615563311,985.3515625,52.32820929475216,0.0757729244782354,6840.0,0.861,6.598663090318189,10.05618196717288,1.2756416050471162,0.0
0.103,0.0423987202231712,0.4911372191123617,985.3515625,52.23946925978315,0.0774460721521555,6625.0,0.8420000000000001,5.926704702314913,9.00566006814473,1.273523277877234,0.103,0.0499064516312911,0.3460049721647049,985.3515625,53.10468270904083,0.0766416564660457,6605.0,0.7130000000000001,5.1277597343438055,7.723771075303021,1.2665742391051285,0.1,-0.0126964097722322,0.4469901117158321,985.3515625,52.47308868877337,0.0769556484357832,6703.0,0.755,4.794969667599087,7.27201630728608,1.2717242514258755,0.1,0.0437283345652872,0.4880416166718633,984.375,52.7898517012622,0.0773247059887718,6599.0,0.825,5.742019892897783,8.71175183687571,1.272908330158354,0.097,0.0317515680588238,0.5881648615563311,985.3515625,52.32820929475216,0.0757729244782354,6840.0,0.861,6.598663090318189,10.05618196717288,1.2756416050471162,0.1,0.0320432974812026,0.3623983965568222,985.3515625,52.13103463334795,0.0766891312479317,6554.0,0.74,5.09850605473569,7.677546574234625,1.267001992521577,0.0
0.103,0.0499064516312911,0.3460049721647049,985.3515625,53.10468270904083,0.0766416564660457,6605.0,0.7130000000000001,5.1277597343438055,7.723771075303021,1.2665742391051285,0.1,-0.0126964097722322,0.4469901117158321,985.3515625,52.47308868877337,0.0769556484357832,6703.0,0.755,4.794969667599087,7.27201630728608,1.2717242514258755,0.1,0.0437283345652872,0.4880416166718633,984.375,52.7898517012622,0.0773247059887718,6599.0,0.825,5.742019892897783,8.71175183687571,1.272908330158354,0.097,0.0317515680588238,0.5881648615563311,985.3515625,52.32820929475216,0.0757729244782354,6840.0,0.861,6.598663090318189,10.05618196717288,1.2756416050471162,0.1,0.0320432974812026,0.3623983965568222,985.3515625,52.13103463334795,0.0766891312479317,6554.0,0.74,5.09850605473569,7.677546574234625,1.267001992521577,0.1,0.003730982269552,0.5401611783934825,985.3515625,52.87981509978518,0.07740031675131,6560.0,0.8029999999999999,4.702823131454938,7.138613686146874,1.2736585434393293,0.0
0.1,-0.0126964097722322,0.4469901117158321,985.3515625,52.47308868877337,0.0769556484357832,6703.0,0.755,4.794969667599087,7.27201630728608,1.2717242514258755,0.1,0.0437283345652872,0.4880416166718633,984.375,52.7898517012622,0.0773247059887718,6599.0,0.825,5.742019892897783,8.71175183687571,1.272908330158354,0.097,0.0317515680588238,0.5881648615563311,985.3515625,52.32820929475216,0.0757729244782354,6840.0,0.861,6.598663090318189,10.05618196717288,1.2756416050471162,0.1,0.0320432974812026,0.3623983965568222,985.3515625,52.13103463334795,0.0766891312479317,6554.0,0.74,5.09850605473569,7.677546574234625,1.267001992521577,0.1,0.003730982269552,0.5401611783934825,985.3515625,52.87981509978518,0.07740031675131,6560.0,0.8029999999999999,4.702823131454938,7.138613686146874,1.2736585434393293,0.105,-0.0309499959957351,0.3260740035745186,985.3515625,53.07746239454197,0.0779550918022076,6521.0,0.781,4.913085099967178,7.347944579936244,1.262615340292231,0.0
0.1,0.0437283345652872,0.4880416166718633,984.375,52.7898517012622,0.0773247059887718,6599.0,0.825,5.742019892897783,8.71175183687571,1.272908330158354,0.097,0.0317515680588238,0.5881648615563311,985.3515625,52.32820929475216,0.0757729244782354,6840.0,0.861,6.598663090318189,10.05618196717288,1.2756416050471162,0.1,0.0320432974812026,0.3623983965568222,985.3515625,52.13103463334795,0.0766891312479317,6554.0,0.74,5.09850605473569,7.677546574234625,1.267001992521577,0.1,0.003730982269552,0.5401611783934825,985.3515625,52.87981509978518,0.07740031675131,6560.0,0.8029999999999999,4.702823131454938,7.138613686146874,1.2736585434393293,0.105,-0.0309499959957351,0.3260740035745186,985.3515625,53.07746239454197,0.0779550918022076,6521.0,0.781,4.913085099967178,7.347944579936244,1.262615340292231,0.103,-0.0051681301375094,0.3948251135159331,985.3515625,49.542700594969645,0.0788204118500959,6805.0,0.769,4.212106892202134,6.400680200156824,1.273477329893171,0.0
0.097,0.0317515680588238,0.5881648615563311,985.3515625,52.32820929475216,0.0757729244782354,6840.0,0.861,6.598663090318189,10.05618196717288,1.2756416050471162,0.1,0.0320432974812026,0.3623983965568222,985.3515625,52.13103463334795,0.0766891312479317,6554.0,0.74,5.09850605473569,7.677546574234625,1.267001992521577,0.1,0.003730982269552,0.5401611783934825,985.3515625,52.87981509978518,0.07740031675131,6560.0,0.8029999999999999,4.702823131454938,7.138613686146874,1.2736585434393293,0.105,-0.0309499959957351,0.3260740035745186,985.3515625,53.07746239454197,0.0779550918022076,6521.0,0.781,4.913085099967178,7.347944579936244,1.262615340292231,0.103,-0.0051681301375094,0.3948251135159331,985.3515625,49.542700594969645,0.0788204118500959,6805.0,0.769,4.212106892202134,6.400680200156824,1.273477329893171,0.103,0.0106941722408667,0.340161177797444,985.3515625,53.00798299109,0.0775606227109639,6483.0,0.7250000000000001,4.938072782464382,7.432966032077392,1.2664553994528502,0.0
0.1,0.0320432974812026,0.3623983965568222,985.3515625,52.13103463334795,0.0766891312479317,6554.0,0.74,5.09850605473569,7.677546574234625,1.267001992521577,0.1,0.003730982269552,0.5401611783934825,985.3515625,52.87981509978518,0.07740031675131,6560.0,0.8029999999999999,4.702823131454938,7.138613686146874,1.2736585434393293,0.105,-0.0309499959957351,0.3260740035745186,985.3515625,53.07746239454197,0.0779550918022076,6521.0,0.781,4.913085099967178,7.347944579936244,1.262615340292231,0.103,-0.0051681301375094,0.3948251135159331,985.3515625,49.542700594969645,0.0788204118500959,6805.0,0.769,4.212106892202134,6.400680200156824,1.273477329893171,0.103,0.0106941722408667,0.340161177797444,985.3515625,53.00798299109,0.0775606227109639,6483.0,0.7250000000000001,4.938072782464382,7.432966032077392,1.2664553994528502,0.1,-0.0526448356214816,0.4461346262694348,985.3515625,50.745460139551,0.0768905265697398,6554.0,0.694,4.447882141759106,6.75365186091542,1.2728274877712094,0.0
0.1,0.003730982269552,0.5401611783934825,985.3515625,52.87981509978518,0.07740031675131,6560.0,0.8029999999999999,4.702823131454938,7.138613686146874,1.2736585434393293,0.105,-0.0309499959957351,0.3260740035745186,985.3515625,53.07746239454197,0.0779550918022076,6521.0,0.781,4.913085099967178,7.347944579936244,1.262615340292231,0.103,-0.0051681301375094,0.3948251135159331,985.3515625,49.542700594969645,0.0788204118500959,6805.0,0.769,4.212106892202134,6.400680200156824,1.273477329893171,0.103,0.0106941722408667,0.340161177797444,985.3515625,53.00798299109,0.0775606227109639,6483.0,0.7250000000000001,4.938072782464382,7.432966032077392,1.2664553994528502,0.1,-0.0526448356214816,0.4461346262694348,985.3515625,50.745460139551,0.0768905265697398,6554.0,0.694,4.447882141759106,6.75365186091542,1.2728274877712094,0.103,-0.0092801089087705,0.4445772787585356,985.3515625,52.80647801578444,0.0782462743097674,6675.0,0.854,5.393228031910547,8.15166106888991,1.2703898236689213,0.0
0.105,-0.0309499959957351,0.3260740035745186,985.3515625,53.07746239454197,0.0779550918022076,6521.0,0.781,4.913085099967178,7.347944579936244,1.262615340292231,0.103,-0.0051681301375094,0.3948251135159331,985.3515625,49.542700594969645,0.0788204118500959,6805.0,0.769,4.212106892202134,6.400680200156824,1.273477329893171,0.103,0.0106941722408667,0.340161177797444,985.3515625,53.00798299109,0.0775606227109639,6483.0,0.7250000000000001,4.938072782464382,7.432966032077392,1.2664553994528502,0.1,-0.0526448356214816,0.4461346262694348,985.3515625,50.745460139551,0.0768905265697398,6554.0,0.694,4.447882141759106,6.75365186091542,1.2728274877712094,0.103,-0.0092801089087705,0.4445772787585356,985.3515625,52.80647801578444,0.0782462743097674,6675.0,0.854,5.393228031910547,8.15166106888991,1.2703898236689213,0.1,0.0245794239445534,0.654300605984012,985.3515625,53.06668885285538,0.0767253297203936,6689.0,0.808,5.408904745178209,8.25062766914106,1.2782967316202942,0.0
0.103,-0.0051681301375094,0.3948251135159331,985.3515625,49.542700594969645,0.0788204118500959,6805.0,0.769,4.212106892202134,6.400680200156824,1.273477329893171,0.103,0.0106941722408667,0.340161177797444,985.3515625,53.00798299109,0.0775606227109639,6483.0,0.7250000000000001,4.938072782464382,7.432966032077392,1.2664553994528502,0.1,-0.0526448356214816,0.4461346262694348,985.3515625,50.745460139551,0.0768905265697398,6554.0,0.694,4.447882141759106,6.75365186091542,1.2728274877712094,0.103,-0.0092801089087705,0.4445772787585356,985.3515625,52.80647801578444,0.0782462743097674,6675.0,0.854,5.393228031910547,8.15166106888991,1.2703898236689213,0.1,0.0245794239445534,0.654300605984012,985.3515625,53.06668885285538,0.0767253297203936,6689.0,0.808,5.408904745178209,8.25062766914106,1.2782967316202942,0.1,-0.0226081924091528,0.3863550827223347,985.3515625,52.59004222937398,0.0773825486649969,6728.0,0.786,4.639288911950624,7.033893517566854,1.2719925489773685,0.0
